nm,W/sm/nm,W/sm
805.5,1.119163546277076,773.5473733162796
807.5,1.1123431073265413,775.7595413173918
809.5,1.1088916763000927,777.9896471667969
811.5,1.1112243909094652,780.2281256451804
813.5,1.1114233589785028,782.4459035505074
815.5,1.1047046251297288,784.6399940797326
817.5,1.0915578695814143,786.810310063903
819.5,1.079526736003492,788.9709843942592
821.5,1.0762381270238601,791.1434289104438
823.5,1.0759578893031767,793.3097334901967
825.5,1.075711948651384,795.4619861271772
827.5,1.0744649808839475,797.6118551592367
829.5,1.0689903571485198,799.7516250395342
831.5,1.0579688961513278,801.8632839728075
833.5,1.0491330755136326,803.9435886030527
835.5,1.0486409512341908,806.0280135899254
837.5,1.0478684205678648,808.1251901004312
839.5,1.0437409211213535,810.2241521302058
841.5,1.038330687920109,812.3151498220043
843.5,1.0323899855460357,814.3836084109839
845.5,1.0242653907697477,816.4263987856942
847.5,1.0080474275379054,818.4381662943779
849.5,0.9920278696087305,820.4160323030774
851.5,0.9776395965198224,822.3736832756874
853.5,0.9535556610149184,824.2812836022749
855.5,0.9506238289961624,826.1655062882651
857.5,0.9793808936405408,828.1097383839542
859.5,0.9958449603418111,830.1005783493016
861.5,0.9943708162846987,832.0974528981794
863.5,0.9790452275088132,834.0706351342574
865.5,0.949246651415729,835.9802029651354
867.5,0.9368731997712265,837.8556915795436
869.5,0.9577680758235794,839.7692328298422
871.5,0.976375135785124,841.712716238583
873.5,0.980201918295602,843.6627138549577
875.5,0.9793081674462861,845.6114025618308
877.5,0.9733540930581492,847.5529700591958
879.5,0.9636998380864901,849.4726060404155
881.5,0.9571587718328443,851.3845433295876
883.5,0.9550439458512044,853.3146481499518
885.5,0.9539175505761985,855.253125346344
887.5,0.9502545878435478,857.1709037626983
889.5,0.9461063805406553,859.0649935298059
891.5,0.9413096757658821,860.935311842309
893.5,0.9371948013231868,862.7959453943153
895.5,0.934389878737726,864.6675790855497
897.5,0.926909044444801,866.5249169773472
899.5,0.9149160164677835,868.3465248963417
901.5,0.9061956738609763,870.1497297339324
903.5,0.9000838134424731,871.9491060051521
905.5,0.8919903411974812,873.7393722119093
907.5,0.8808590882639513,875.5005387735316
909.5,0.8717102440013457,877.2312954553955
911.5,0.8703546300869892,878.9644543150621
913.5,0.8697991810299424,880.7039746179655
915.5,0.8648535274517363,882.4306811311505
917.5,0.8576300788477926,884.1546024083696
919.5,0.8465219085830372,885.8626630267541
921.5,0.8330130882481852,887.5337760201595
923.5,0.8257951178499959,889.1875118524923
925.5,0.8261044781397718,890.8372894528801
927.5,0.8285807996537374,892.4885597895914
929.5,0.8294877449542097,894.146178826995
931.5,0.828235515445974,895.8175808328108
933.5,0.823838655263819,897.4749183116976
935.5,0.8150466193345646,899.0965236667694
937.5,0.8074003605253591,900.6997659632284
939.5,0.8026309358446975,902.2999983818294
941.5,0.7966548289412537,903.8999606711542
943.5,0.7929646679381537,905.4991492413114
945.5,0.7923251816058787,907.0901871330109
947.5,0.7875505269816354,908.6594604561355
949.5,0.7802779066762208,910.2112089428915
951.5,0.7745817519626275,911.7537804725507
953.5,0.7695132677448555,913.2815674341874
955.5,0.7678505801782382,914.8152684441955
957.5,0.7697347430029406,916.3629390630406
959.5,0.7696119031108637,917.9114020349471
961.5,0.7675932740499827,919.4529717767832
963.5,0.7654194460871031,920.9726053429288
965.5,0.763636250568543,922.4845444019468
967.5,0.7648911763245698,924.0146449762226
969.5,0.7669163389180926,925.5532018413953
971.5,0.7644197761031227,927.0726086305293
973.5,0.760366186793261,928.5845431521175
975.5,0.7601412193729957,930.1146845610551
977.5,0.7639713255279711,931.654016152801
979.5,0.7654973953696442,933.1815307572633
981.5,0.7652199251072195,934.7144554727884
983.5,0.7659296787004312,936.2540145234929
985.5,0.7648911433304317,937.7815300435577
987.5,0.7630960263596263,939.3144218746932
989.5,0.7630073157156341,940.8531480926399
991.5,0.7607513434297759,942.3721652860885
993.5,0.7561638464829323,943.8844495408418
995.5,0.7509455080273126,945.4896070522502
997.5,0.7460445842340628,947.3935232001118
999.5,0.7442279329660737,949.5879672587171
1001.5,0.7441659606734039,951.6975777161915
1003.5,0.7429433361772451,953.4956607612387
1005.5,0.740363893709454,955.0540851311484
1007.5,0.7377264733967306,956.5158225935982
1009.5,0.7358463807738189,957.9745181173084
1011.5,0.7341870470629989,959.4497663504665
1013.5,0.7314976013554397,960.9201765343639
1015.5,0.7268828260948965,962.3679551456694
1017.5,0.7203614607382562,963.7923943365554
1019.5,0.7132226719874413,965.2009778332209
1021.5,0.7079077153231139,966.6013498507324
1023.5,0.7061203164893454,967.9993946545283
1025.5,0.7064044727777348,969.3989003131858
1027.5,0.7048949145686652,970.8010090649366
1029.5,0.6996604665922412,972.2029907762083
1031.5,0.6933429299903233,973.5979544485756
1033.5,0.6899251915687734,974.9788835183646
1035.5,0.6898173750526209,976.3442388503713
1037.5,0.6897437509639286,977.6993718758489
1039.5,0.687353353106781,979.054497170677
1041.5,0.6841924786127324,980.4216191753341
1043.5,0.6829957842090095,981.8067401406948
1045.5,0.6833550882500857,983.2002783051845
